cnpj;razao_social;municipio;segmento TOTVs;faixa_funcionarios_grupo;faixa_faturamento_grupo;porte;natureza_juridica;Prioridade;Fone Ranking 1;Fone Ranking 2;Fone Ranking 3;Fone Ranking 4
37200757000139;ESTANCIA PORTAL DO VENTO AGROPECUARIA LTDA.;CARAMBEI;AGROINDUSTRIA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37200856000110;UNIX INCORPORADORA DE IMOVEIS LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37201989000101;OFICINA CHICARELLI LTDA;PINHAIS;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37203636000140;WEISS FOMENTO MERCANTIL LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37209411000100;ADAR EMPREENDIMENTOS IMOBILIARIOS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37209674000100;OCEANIC ADMINISTRACAO E MANUTENCAO CONDOMINIAL LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37210381000143;PERVALE MINERAIS DO BRASIL LTDA;PONTA GROSSA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37212749000102;EMS PARTICIPACOES SOCIETARIAS LTDA;TELEMACO BORBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37215731000164;Z8T - ECA COMERCIO DE ALIMENTOS LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37216596000171;KARTAL SOLUCOES TECNOLOGICAS EM SEGURANCA LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37216759000116;HARMO ADMINISTRACAO E PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37218071000175;ON SUNA ENERGY PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37221719000162;CPT HOLDING DE SOLUCOES FINANCEIRAS S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37222384000105;BAIRRO PLANEJADO PONTA GROSSA SPE LTDA;CARAMBEI;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37222415000110;TLOG CONNECT SOLUCOES LOGISTICAS COMPLEXAS LTDA;SAO JOSE DOS PINHAIS;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37224737000106;NAYARA MICHELE VIEIRA LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37224785000196;PEREIRA E SILVA COMERCIO E INSTALACAO DE EQUIPAMENTOS ELETRICOS LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37225589000136;TFB ICARE INDUSTRIA E COMERCIO DE EPI LTDA;SAO JOSE DOS PINHAIS;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37228048000161;R.T.M. CONSTRUTORA E INCORPORADORA SPE LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37228110000115;RIO CAVERNOSO PARTICIPACOES LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37231870000181;ORTHO LLAF PARTICIPACOES LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37233338000101;IMBATIVEL COMERCIO TRANSPORTE DE SALVADOS LTDA;FAZENDA RIO GRANDE;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37237020000190;CAMPOS & FILHOS PARTICIPACOES SOCIETARIAS LTDA;GUARAPUAVA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37237760000127;GRID PNEUS COMERCIO E SERVICO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37239503000124;BARONI SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37239719000190;ALOHA INVESTIMENTOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37240732000169;W.A MARKETING E AGENCIA DE VENDAS DE PRODUTOS EIRELI;SAO JOSE DOS PINHAIS;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37243183000186;IANO CONSULTORIA E ASSESSORIA EM CONSORCIO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37245771000159;VILA VELHA COMERCIO DE MADEIRA LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37253574000181;PORTES & GOMES COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37253589000140;MART ADMINISTRADORA DE BENS DE COMPRA E VENDA DE IMOVEIS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37256266000100;NARCISO CORRETOR DE IMOVEIS EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37260431000105;MP2R ADMINISTRADORA DE BENS PROPRIOS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37265206000153;PROJKT SERVICOS ADMINISTRATIVOS LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37266505000102;JDX NEGOCIOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37279769000109;BISM SERVICOS MEDICOS LTDA;CURITIBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37282292000102;VERIDIANE FRANCO GOMES EIRELI;CARLOPOLIS;DISTRIBUICAO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37285135000150;MARCELINO PASTORE PARTICIPACOES SOCIETARIAS LTDA;PALMAS;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37292914000183;LN HOLDING PARTICIPACAO E ADMINISTRACAO LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37293688000155;DANUBIO PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37293793000194;RIO DOURO PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37294611000108;SIMOES & ASSOCIADOS CONSULTORIA EM GESTAO EMPRESARIAL LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37295510000143;FERNANDES DANTAS DISTRIBUIDORA DE BEBIDAS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37296196000113;DOMAA INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS LTDA;ARAUCARIA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37296455000106;FRIGORIFICO NONO PIERO LTDA;FAZENDA RIO GRANDE;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37297507000169;PCLIMED MEDICINA LTDA;GUARAPUAVA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37298052000104;LEALTA EMPREENDIMENTOS IMOBILIARIOS LTDA;COLOMBO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37300702000109;PKUCHER PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37304454000166;PICOLI & CARVALHO ADMINISTRADORA DE BENS LTDA;TELEMACO BORBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37304774000116;PINHEIRO E GERMANO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37305292000180;DELTA IMPEX IMPORTACAO E EXPORTACAO LTDA;CURITIBA;DISTRIBUICAO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37305416000128;QOPPA PARTICIPACOES SOCIETARIAS LTDA;PINHAIS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37306074000160;COLLECTORS VEICULOS LTDA;CURITIBA;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37307845000134;NAGIS PR - NUCLEO AVANCADO DE GERENCIAMENTO E INFORMACAO EM SAUDE LTDA;CURITIBA;SAUDE;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37307987000100;PALLACCIO ESTETICA LTDA;FAZENDA RIO GRANDE;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37308014000187;VC TRANSPORTES LTDA;PINHAIS;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37308124000149;PAYR SERVICOS ELETRONICOS E PAGAMENTOS LTDA.;CURITIBA;DISTRIBUICAO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37308480000162;LCAD ACADEMIA DE GINASTICA EIRELI;ARAUCARIA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37315908000102;NEW ERA PARTICIPACOES LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37318332000129;WOW GESTAO DE ATIVOS LTDA;PINHAIS;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37318588000136;G.E.A INCORPORACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37318936000175;LASENSE COSMETICOS LTDA;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37319360000160;M.S. MARTINS ESPORTES LTDA;COLOMBO;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37319833000120;TELEPIZZA PIZZARIA EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37320519000167;WALTRICK EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37322990000194;BORSATTO E BORSATTO LAVOURAS LTDA;CANTAGALO;AGROINDUSTRIA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37323761000194;ALM ADMINISTRACAO DE BENS E IMOVEIS PROPRIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37331353000184;BERSEBA ACABAMENTOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;4132469447;0;0;0
37331463000146;AMF HOLDING LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37331486000150;FRESH FOOD FARM INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;TIJUCAS DO SUL;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37332043000184;NOVA PALHANO II EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37333885000150;PALHANO PITANGUA II EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37335032000158;LIMA RESTAURANTE E PIZZARIA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37335511000174;GABRIEL COLTRO SERVICOS MEDICOS LTDA;CAMPO LARGO;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37335784000119;J L S REVENDA DE GAS LIQUEFEITO DE PETROLEO LTDA;GUARAPUAVA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37335797000198;LOBO BRAVO LAVACAR E BEBIDAS LTDA;GUARAPUAVA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37336973000106;BLUE SAO JOSE INCORPORADORA SPE LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37339422000104;KOHLMEIA ARTEFATOS DE CIMENTO LTDA;GUARAPUAVA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37339511000142;ZANLORENZI E BASSANI COMBUSTIVEIS LTDA;CAMPO LARGO;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37339527000155;PROSPERITY SERVICOS FINANCEIROS S.A.;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37342597000162;HELIBRAS CONSULTORIA E SERVICOS LTDA;CURITIBA;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37342780000168;VINICIUS FERREIRA JULA AUTOMOVEIS LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37348396000172;ALIANCA COMERCIO DE MAQUINAS AGRICOLA EIRELI;SAO JOSE DOS PINHAIS;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37350143000133;PERMUTA CONSTRUCAO, INCORPORACAO E NEGOCIOS IMOBILIARIOS LTDA;SAO JOSE DOS PINHAIS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37352032000166;GTEL TELECOMUNICACOES LTDA;GUARAPUAVA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37353600000143;AMMAMP HOLDING LTDA;PALMAS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37353998000118;HOUSE INVESTIMENTS INCORPORADORA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37359182000100;ECN EMPREENDIMENTOS IMOBILIARIOS LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37362047000105;THAIRAI PARTICIPACOES SOCIETARIAS S/A;PONTA GROSSA;EDUCACIONAL;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37362113000147;BELMONT PARTICIPACOES SOCIETARIAS S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37362463000103;CGH IVONE GERACAO DE ENERGIA ELETRICA LTDA;PONTA GROSSA;DISTRIBUICAO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37362620000180;MOURA SPINE MEDICINA LTDA;TELEMACO BORBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37365367000119;NEOVIDA INCORPORACAO SPE LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37372342000142;SANTOS MACHADO FAST FOOD EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37374155000106;ACMA - PAISAGISMO E REFLORESTAMENTO LTDA.;PINHAIS;AGROINDUSTRIA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37375385000181;GELD RECUPERADORA DE CREDITOS LTDA;CURITIBA;DISTRIBUICAO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37379036000138;STUDIO BIO ONE CONDOMINIO RESIDENCIAL - EMPREENDIMENTO IMOBILIARIO SPE LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37379087000160;ESPERANCA PINTADA HOLDING LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37386066000171;ORACULO SERVICOS DE COBRANCA EIRELI;CURITIBA;DISTRIBUICAO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37388325000101;BOM SUCESSO HOLDING LTDA;UNIAO DA VITORIA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37392869000139;ROCHA COMERCIO DE COLCHOES LTDA;SAO JOSE DOS PINHAIS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37394969000102;RAD9 COMERCIO DE PECAS E EVENTOS LTDA;SAO JOSE DOS PINHAIS;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37395721000158;CODIMED - DISTRIBUIDORA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;MANDIRITUBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37396327000134;ANDREI LEMISZ CONSULTORIA EMPRESARIAL LIMITADA;UNIAO DA VITORIA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37397644000175;MARLAND PARTICIPACOES SOCIETARIAS S/A;CARAMBEI;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37401082000196;C3B PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37402051000150;GRIFO SOLUCOES EM PORTAIS DA INTERNET LTDA;SAO JOSE DOS PINHAIS;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37402119000109;M J DOS REIS EIRELI;TELEMACO BORBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
37406349000138;PATAMAR CONSORCIOS LTDA;PONTA GROSSA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37410973000109;CARMELA COMERCIO DE DOCES LTDA.;CURITIBA;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37412688000127;KRAMER & BEN LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37413238000159;FARMACIA MARANATA LTDA;COLOMBO;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37419459000134;IZ CONSTRUTORA LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37420342000170;KE2 ADMINISTRACAO DE BENS IMOVEIS S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37421686000102;M.R.B. CONSTRUTORA E EMPREENDIMENTOS LTDA;ARAUCARIA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37422762000196;BRAZILMALLS INTERMEDIACAO DE SERVICOS E NEGOCIOS EM GERAL LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37422881000149;DVR COMERCIO DE MOTOCICLETAS LTDA;CURITIBA;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37425363000189;NOLASCO CONSTRUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37426647000190;SCHEIDT E FILHOS PARTICIPACOES SOCIETARIAS LTDA.;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37430760000149;DGONGORA COMERCIO DE VEICULOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37436497000103;LAF ADMINISTRACAO E PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37436831000110;THOMAZ CONSTRUCOES LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37438923000130;PIRAMIDE ADMINISTRACAO DE RECEBIVEIS LTDA;SAO JOSE DOS PINHAIS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37439680000154;ESTANDE DE TIRO MAVERICK LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37439782000170;BERTOLINO E CACERES INCORPORADORA E CONSTRUTORA LTDA;COLOMBO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37440503000198;JLSD TABACARIA LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37441356000170;GOTAHYPE CORPORATION S/A;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37442344000160;AV HOLDING SOCIETARIAS S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37445542000188;CAFE E RESTAURANTE E C FERREIRA LEITE LTDA;COLOMBO;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37445877000104;SWISS CAPITAL GESTORA DE RECURSOS S.A;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
37446170000104;T&Z NOSSO CHAO ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37448316000150;ILHA DE MALTA CONSTRUCAO CIVIL SPE LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37448582000183;WLK CONSTRUTORA E INCORPORADORA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37450757000197;TRENTO SERVICOS DE APOIO ADMINISTRATIVO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37451603000110;OCEANIA PARTICIPACOES LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37457144000181;BARBOSA E MACIEL ADMINISTRACAO DE OBRAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37461877000190;HENNI INCORPORADORA IMOBILIARIA LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37461900000146;DANCKNET ADMINISTRADORA DE BENS LTDA;SAO JOSE DOS PINHAIS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37462712000132;GTLAB SERVICOS DE PROTESE DENTARIA LTDA;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
37467199000172;PLAZA MOTORS MULTIMARCAS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
